station_index,latitude,longitude,date_time,time_zone,aqi,city_name,city_url,dominant_pollution,pollution_co,pollution_dew,pollution_h,pollution_o3,pollution_p,pollution_pm10,pollution_pm25,pollution_r,pollution_so2,pollution_t
5483,53.5482115,-113.3680856,2019-10-05 22:00:00,-06:00,59,https://aqicn.org/city/canada/alberta/edmonton-east,,pm25,2.3,,56.4,0.1,1014.2,,59,,4.3,9.8
5484,53.5000575,-113.526047,2019-10-04 12:00:00,-06:00,2,https://aqicn.org/city/canada/alberta/edmonton-south,,pm25,2.3,,,0.1,1009.2,,2,,1.5,
5485,53.593611,-116.392778,2019-10-05 22:00:00,-06:00,3,https://aqicn.org/city/canada/alberta/edson,,pm25,,,,0.1,1014.2,,3,,1.5,
5486,53.6824,-112.8681,2019-10-05 22:00:00,-06:00,19,https://aqicn.org/city/canada/alberta/elk-island,,pm25,1.2,,76.6,0.1,,,19,,1.5,6.4
5487,58.7084,-111.1764,2019-10-05 22:00:00,-06:00,8,https://aqicn.org/city/canada/alberta/fort-chipewyan,,pm25,,4.7,91.6,0.1,1002.1,,8,,1.5,
5488,57.189406,-111.640504,2019-10-05 22:00:00,-06:00,7,https://aqicn.org/city/canada/alberta/fort-mckay,,pm25,,3.5,,0.1,1004.8,,7,,1.5,
5489,56.7328,-111.3902,2019-10-05 22:00:00,-06:00,13,https://aqicn.org/city/canada/alberta/fort-mcmurray-athabasca-valley,,pm25,1.5,3.5,,0.1,1004.8,,13,,1.5,
5490,56.751386,-111.476596,2019-10-05 22:00:00,-06:00,2,https://aqicn.org/city/canada/alberta/fort-mcmurray-patricia-mcinnes,,co,1.5,3.5,,0.1,1004.8,,1,,1.5,
5491,53.698756,-113.222831,2019-10-05 22:00:00,-06:00,34,https://aqicn.org/city/canada/alberta/fort-saskatchewan,,pm25,1.2,,,0.1,1012.3,,34,,1.5,
5492,53.306507,-114.200347,2019-10-05 22:00:00,-06:00,7,https://aqicn.org/city/canada/alberta/genesee,,pm25,2.3,,,0.1,,,7,,1.5,
5493,55.1766364,-118.8077555,2019-10-05 22:00:00,-06:00,12,https://aqicn.org/city/canada/alberta/grande-prairie-henry-pirker,,pm25,3,,,0.1,1013.8,,12,,1.5,
5494,53.4273011,-117.544067,2019-10-05 22:00:00,-06:00,13,https://aqicn.org/city/canada/alberta/hinton,,pm25,,-3.7,58.5,0.1,862.5,,13,99.2,2.9,3.7
5495,53.7604,-112.8802,2019-10-05 22:00:00,-06:00,20,https://aqicn.org/city/canada/alberta/lamont-county,,pm25,1.2,,70.6,0.1,1011.6,,20,,2.9,6.4
5496,49.7161843,-112.800586,2019-10-04 12:00:00,-06:00,21,https://aqicn.org/city/canada/alberta/lethbridge,,pm25,2.3,,57.6,0.1,1014.1,,21,,,7.5
5497,50.0488873,-110.6811172,2019-10-05 22:00:00,-06:00,10,https://aqicn.org/city/canada/alberta/medicine-hat-crescent-heights,,pm25,3.2,,,0.1,1014.5,,10,,,
5498,53.633,-114.4199,2019-10-05 22:00:00,-06:00,6,https://aqicn.org/city/canada/alberta/powers,,pm25,,,,0.1,,,6,,7.2,
5499,,,2015-02-03 13:00:00,-0600,-,http://aqicn.org/city/canada/alberta/red-deer/,,,6.5,,50,1,,,17,0,2.9,-23.68
5500,53.8436,-113.0992,2017-10-13 06:00:00,-06:00,19,http://aqicn.org/city/canada/alberta/redwater-industrial/,,pm25,,,92,,1005,,19,,2.9,-5.85
5501,55.405,-118.275,2019-10-05 22:00:00,-06:00,16,https://aqicn.org/city/canada/alberta/smoky-heights,,pm25,3,,,0.1,1009.3,,16,,1.5,8.3
5502,53.1325,-117.091111,2019-10-05 22:00:00,-06:00,2,https://aqicn.org/city/canada/alberta/steeper,,pm25,,,,0.1,1014.2,,2,,1.5,
5503,53.3724355,-114.7686293,2019-10-05 22:00:00,-06:00,54,https://aqicn.org/city/canada/alberta/tomahawk,,pm25,,,,0.1,,,54,,1.5,
5504,53.564411,-113.562583,2019-10-05 22:00:00,-06:00,40,https://aqicn.org/city/canada/alberta/woodcroft,,pm25,4.5,,59.1,0.1,1011.3,,40,,1.5,9.5
5505,16.46226,107.596351,,+07:00,-,https://aqicn.org/city/vietnam/hue,,,,,,,,,,,,
5506,21.33847,105.3673,,+07:00,-,https://aqicn.org/city/vietnam/viet-tri,,,,24.5,85.5,,1002.5,,,,,
5507,20.9416,107.1158,2019-10-02 08:00:00,+07:00,101,https://aqicn.org/city/vietnam/ha-long,,pm25,,24.1,93.1,4,998.4,41,101,,,25.3
5508,37.566535,126.9779692,2019-10-06 14:00:00,+09:00,21,https://aqicn.org/city/seoul,,pm25,4.5,,49,34.4,1021.5,10,21,4.2,2.9,21.3
5509,37.6583599,126.8320201,2019-10-06 14:00:00,+09:00,25,https://aqicn.org/city/goyang,,pm25,3.4,,51,28.1,1022.3,15,25,0.6,2.9,20.9
5510,35.1595454,126.8526012,2019-10-06 14:00:00,+09:00,50,https://aqicn.org/city/gwangju,,pm25,3.4,,62,28.9,1020.9,32,50,0.2,4.3,22.1
5511,37.5034138,126.7660309,2019-10-06 14:00:00,+09:00,21,https://aqicn.org/city/bucheon,,pm25,3.4,,49,28.9,1021.5,10,21,4.2,5.8,21.3
5512,37.4449168,127.1388684,2019-10-06 14:00:00,+09:00,30,https://aqicn.org/city/seongnam,,pm25,4.5,,57,27.2,1022.2,15,30,0.1,5.8,21.1
5513,37.2635727,127.0286009,2019-10-06 14:00:00,+09:00,30,https://aqicn.org/city/suwon,,pm25,4.5,,57,27.2,1022.2,15,30,0.1,1.5,21.1
5514,37.3798877,126.8031025,2019-10-06 14:00:00,+09:00,30,https://aqicn.org/city/siheung,,pm25,3.4,,49,34.4,1021.5,12,30,4.2,4.3,21.3
5515,37.3218778,126.8308848,2019-10-06 14:00:00,+09:00,17,https://aqicn.org/city/ansan,,pm10,6.7,,49,12.1,1021.5,17,9,0.1,2.9,21.3
5516,37.3942527,126.9568209,2019-10-06 14:00:00,+09:00,30,https://aqicn.org/city/anyang-si,,pm25,4.5,,57,32,1022.2,12,30,0.1,4.3,21.1
5517,37.4562557,126.7052062,2019-10-06 13:00:00,+09:00,46,https://aqicn.org/city/incheon,,pm25,4.5,,46,28.1,1022.4,13,46,4.2,4.3,21.1
5518,36.815129,127.1138939,2019-10-06 13:00:00,+09:00,15,https://aqicn.org/city/cheonan,,pm10,3.4,,50,29.6,1022.4,15,13,25.4,4.3,19.9
5519,36.3504119,127.3845475,2019-10-06 14:00:00,+09:00,14,https://aqicn.org/city/daejeon,,pm10,3.4,,58,28.1,1022.4,14,9,11,4.3,21.3
5520,36.6424341,127.4890319,2019-10-06 14:00:00,+09:00,21,https://aqicn.org/city/cheongju,,pm25,1.2,,49,32,1022,18,21,19.1,2.9,21.6
5521,35.1795543,129.0756416,2019-10-06 14:00:00,+09:00,25,https://aqicn.org/city/busan,,pm25,3.4,,55,36.8,1022.1,21,25,1.2,8.6,21.8
5522,35.5383773,129.3113596,2019-10-06 14:00:00,+09:00,13,https://aqicn.org/city/ulsan,,pm25,3.4,,51,31.2,1023,13,13,12.6,11.5,19.9
5523,35.8714354,128.601445,2019-10-06 14:00:00,+09:00,21,https://aqicn.org/city/daegu,,pm25,3.4,,52,34.4,1023.1,21,21,39.5,1.5,19.9
5524,36.119485,128.3445734,2019-10-06 14:00:00,+09:00,27,https://aqicn.org/city/gumi,,pm10,2.3,,58,28.1,1023.1,27,9,1.5,4.3,20.1
5525,36.0190178,129.3434808,2019-10-06 13:00:00,+09:00,19,https://aqicn.org/city/pohang,,pm10,5.6,,61,38.4,1024.9,19,13,13.1,8.6,19.1
5526,35.2285451,128.8893517,2019-10-06 14:00:00,+09:00,21,https://aqicn.org/city/gimhae,,pm25,2.3,,55,39.2,1022.1,18,21,1.2,2.9,21.8
5527,35.1799817,128.1076213,2019-10-06 14:00:00,+09:00,46,https://aqicn.org/city/jinju,,pm25,5.6,,51,36.8,1022,26,46,4.1,1.5,22.2
5528,34.9406968,127.6958882,2019-10-06 13:00:00,+09:00,16,https://aqicn.org/city/gwangyang,,pm10,4.5,,63,33.6,1021.8,16,13,0.3,5.8,21.1
5529,34.950637,127.4872135,2019-10-06 14:00:00,+09:00,21,https://aqicn.org/city/suncheon,,pm25,5.6,,62,34.4,1021.1,20,21,0.3,10,21.3
5530,34.7603737,127.6622221,2019-10-06 14:00:00,+09:00,34,https://aqicn.org/city/yeosu,,pm25,3.4,,62,30.4,1021.1,20,34,0.3,5.8,21.3
5531,35.9676772,126.7366293,2019-10-06 13:00:00,+09:00,21,https://aqicn.org/city/gunsan,,pm25,3.4,,63,24.8,1021.4,20,21,9.1,5.8,22.2
5532,35.9482858,126.9575991,2019-10-06 14:00:00,+09:00,38,https://aqicn.org/city/iksan,,pm25,2.3,,63,24.1,1021.2,10,38,9.1,4.3,22
5533,35.8242238,127.1479532,2019-10-06 14:00:00,+09:00,38,https://aqicn.org/city/jeonju,,pm25,2.3,,66,6.4,1020.8,20,38,4.9,4.3,23.5
5534,12.97378,101.212844,2019-10-06 11:00:00,+07:00,68,https://aqicn.org/city/thailand/pluakdaeng-district-health-office,,pm25,0.1,,,11.9,,34,68,,0.6,30.7
5535,16.702783,98.541772,2018-07-22 11:00:00,+07:00,42,http://aqicn.org/city/thailand/mobile-pcd-2/,,pm25,0.1,,59,7.7,1010,12,42,,,31.54
5536,43.0620958,141.3543763,2019-10-06 14:00:00,+09:00,13,https://aqicn.org/city/sapporo,,pm25,1.2,,,26.4,1024.8,5,13,,1.5,17.2
5537,38.268215,140.8693558,2019-10-06 14:00:00,+09:00,9,https://aqicn.org/city/sendai,,pm25,0.1,,61.5,1.6,1012.3,2,9,0,17.2,22.5
5538,35.4437078,139.6380256,2019-10-06 14:00:00,+09:00,13,https://aqicn.org/city/yokohama,,pm25,7.8,,,27.2,,10,13,,15.8,22.4
5539,36.6485496,138.1942432,2019-10-06 00:00:00,+09:00,30,https://aqicn.org/city/nagano,,pm25,,,,24.8,1016.3,10,30,,1.5,18.8
5540,35.1814464,136.906398,2019-10-06 13:00:00,+09:00,34,https://aqicn.org/city/nagoya,,pm25,2.3,,,34.4,1016.5,8,34,,1.5,33.8
5541,35.0823947,137.1562491,2015-05-29 12:00:00,+09:00,-,https://aqicn.org/city/toyota,,,3.4,,84,46,994.52,39,82,0,1.5,18.29
5542,35.0116363,135.7680294,2019-10-06 13:00:00,+09:00,13,https://aqicn.org/city/kyoto,,pm25,3.4,,,30.4,1018.6,8,13,,5.8,24.4
5543,34.6937378,135.5021651,2019-10-06 13:00:00,+09:00,21,https://aqicn.org/city/osaka,,pm25,0.1,,,28.9,,9,21,,4.3,30.5
5544,34.690083,135.1955112,2019-10-06 13:00:00,+09:00,25,https://aqicn.org/city/kobe,,pm25,4.5,,,27.2,,13,25,,1.5,
5545,34.815149,134.6853528,2019-10-06 13:00:00,+09:00,21,https://aqicn.org/city/himeji,,pm25,1.2,,,28.1,1019.5,6,21,0,1.5,25.5
5546,34.7337339,135.4063757,2019-10-06 13:00:00,+09:00,34,https://aqicn.org/city/amagasaki,,pm25,2.3,,18.5,27.2,1010.2,8,34,,1.5,30.9
5547,34.7569503,134.8411775,2019-10-06 13:00:00,+09:00,5,https://aqicn.org/city/kakogawa,,pm25,1.2,,,28.1,1019.5,4,5,,1.5,25.5
5548,34.3852029,132.4552927,2019-10-06 14:00:00,+09:00,9,https://aqicn.org/city/hiroshima,,pm25,2.3,,,27.2,,30,9,,1.5,31.6
5549,33.9578307,130.941459,2019-10-06 00:00:00,+09:00,17,https://aqicn.org/city/shimonoseki,,pm25,3.4,,84.5,19.2,1017.4,5,17,,1.5,20.8
5550,33.8391574,132.7655752,2019-10-06 00:00:00,+09:00,42,https://aqicn.org/city/matsuyama,,pm25,2.3,,,17.6,1008.1,30,42,,1.5,22.2
5551,33.5903547,130.4017155,2019-10-06 14:00:00,+09:00,42,https://aqicn.org/city/fukuoka,,pm25,3.4,,,27.2,,13,42,0,2.9,
5552,33.1799153,129.7151101,2019-10-06 00:00:00,+09:00,74,https://aqicn.org/city/sasebo,,pm25,4.5,,,17.6,,30,74,,2.9,23.3
5553,32.5074371,130.6017433,2019-10-05 23:00:00,+09:00,53,https://aqicn.org/city/yatsushiro,,pm25,,,55.5,24.8,1015.5,11,53,,2.9,22.7
5554,34.4858993,133.3623127,2019-10-06 14:00:00,+09:00,9,https://aqicn.org/city/fukuyama,,pm25,2.3,,,26.4,1019.5,20,9,,1.5,
5555,35.5612568,139.7160511,2019-10-06 14:00:00,+09:00,9,https://aqicn.org/city/ota,,pm10,3.4,,,26.4,,9,1,,1.5,
5556,35.8617292,139.6454822,2019-10-06 13:00:00,+09:00,34,https://aqicn.org/city/saitama,,pm25,0.1,,29.6,32,,10,34,,1.5,23.7
5557,35.8077379,139.7241712,2019-10-06 13:00:00,+09:00,25,https://aqicn.org/city/kawaguchi,,pm25,0.1,,,29.6,1000.9,9,25,,1.5,22.7
5558,35.7996715,139.4686101,2019-10-06 12:00:00,+09:00,34,https://aqicn.org/city/tokorozawa,,pm25,0.1,,41.8,30.4,,10,34,,1.5,20.2
5559,35.6072668,140.1062907,2019-10-06 13:00:00,+09:00,13,https://aqicn.org/city/chiba,,pm25,2.3,,,27.2,,6,13,,1.5,
5560,35.7219115,139.9310099,2019-10-06 14:00:00,+09:00,5,https://aqicn.org/city/ichikawa,,pm25,2.3,,,24.1,1018.7,2,5,,1.5,20.7
5561,35.6947058,139.982618,2019-10-06 14:00:00,+09:00,9,https://aqicn.org/city/funabashi,,pm25,2.3,,,27.2,1018.8,7,9,,1.5,20.7
5562,35.4978377,140.1156648,2019-10-06 14:00:00,+09:00,13,https://aqicn.org/city/ichihara,,pm25,2.3,,,24.1,,4,13,,1.5,20.5
5563,31.5965535,130.5571158,2019-10-06 00:00:00,+09:00,46,https://aqicn.org/city/kagoshima,,pm25,1.2,,82.2,18.4,,15,46,,7.2,22.6
5564,35.2813412,139.6722005,2019-10-06 14:00:00,+09:00,17,https://aqicn.org/city/yokosuka,,pm25,4.5,,80.3,28.9,1015.6,10,17,,24.3,21.6
5565,35.4232984,136.7606537,2019-10-05 23:00:00,+09:00,34,https://aqicn.org/city/gifu,,pm25,,,,24.1,1013.5,11,34,,1.5,12.2
5566,34.5850134,133.7720841,2019-10-06 00:00:00,+09:00,53,https://aqicn.org/city/kurashiki,,pm25,1.2,,,27.2,1016.2,16,53,,4.3,19.4
5567,34.6551456,133.9195019,2019-03-17 20:00:00,+09:00,-,https://aqicn.org/city/okayama,,,3.4,,82.3,38.4,1025.1,13,53,,4.3,4.6
5568,34.3427879,134.046574,2019-10-06 00:00:00,+09:00,42,https://aqicn.org/city/takamatsu,,pm25,3.4,,,30.4,1015.4,14,42,,7.2,21.1
5569,35.5714621,139.3731765,2019-10-06 14:00:00,+09:00,30,https://aqicn.org/city/sagamihara,,pm25,5.6,,,30.4,1017.8,15,30,,1.5,20.5
5570,36.5551124,139.8828072,2019-10-05 23:00:00,+09:00,50,https://aqicn.org/city/utsunomiya,,pm25,3.4,,68.5,29.6,1013.5,11,50,,1.5,22.5
5571,35.6728535,139.8174097,2019-10-06 14:00:00,+09:00,5,https://aqicn.org/city/koto,,pm10,2.3,,,24.8,1018.7,5,1,,1.5,20.5
5572,35.6092261,139.7301861,2019-10-06 14:00:00,+09:00,5,https://aqicn.org/city/shinagawa,,pm10,3.4,,,25.6,,5,1,,1.5,20.5
5573,35.6414629,139.6981712,2019-10-06 14:00:00,+09:00,11,https://aqicn.org/city/meguro,,pm10,4.5,,,28.9,1016.2,11,1,,1.5,
5574,35.6465721,139.6532473,2019-10-06 14:00:00,+09:00,9,https://aqicn.org/city/setagaya,,pm10,1.2,,,28.1,1016.2,9,1,,1.5,
5575,35.7356234,139.6516577,2019-10-06 14:00:00,+09:00,10,https://aqicn.org/city/nerima,,pm10,1.2,,,27.2,1016.2,10,1,,1.5,
5576,35.7435748,139.8471797,2019-10-06 14:00:00,+09:00,1,https://aqicn.org/city/katsushika,,pm25,1.2,,,24.1,1018.7,1,1,,1.5,20.5
5577,35.7066569,139.8684267,2019-10-06 13:00:00,+09:00,7,https://aqicn.org/city/edogawa,,pm10,2.3,,,28.1,1018.6,7,1,,1.5,
5578,35.6663394,139.3158056,2019-10-06 14:00:00,+09:00,9,https://aqicn.org/city/hachioji,,pm10,2.3,,,31.2,1019.2,9,1,,1.5,
5579,35.7254963,139.5381564,2019-10-06 14:00:00,+09:00,8,https://aqicn.org/city/nishitokyo,,pm10,1.2,,28.5,31.2,,8,1,,1.5,
5580,35.5309058,139.7030511,2019-10-06 14:00:00,+09:00,17,https://aqicn.org/city/kawasaki,,pm25,3.4,,,27.2,,6,17,,2.9,
5581,34.975562,138.3827596,2019-10-06 00:00:00,+09:00,17,https://aqicn.org/city/shizuoka,,pm25,2.3,,,15.2,1008.6,12,17,,1.5,22.2
5582,34.7108344,137.7261258,2019-10-06 00:00:00,+09:00,59,https://aqicn.org/city/hamamatsu,,pm25,3.4,,86.1,23.3,1011.1,12,59,,1.5,21.6
5583,34.7691995,137.3914662,2019-10-06 12:00:00,+09:00,16,https://aqicn.org/city/toyohashi,,pm10,2.3,,,35.2,1012.7,16,9,,1.5,
5584,33.8834093,130.8752161,2019-10-06 00:00:00,+09:00,34,https://aqicn.org/city/kitakyushu,,pm25,3.4,,84.5,21.6,1017.4,17,34,,2.9,20.8
5585,33.3192865,130.5083735,2019-10-06 14:00:00,+09:00,21,https://aqicn.org/city/kurume,,pm25,2.3,,,30.4,,10,21,,1.5,29.4
5586,33.2395578,131.609272,2019-10-06 00:00:00,+09:00,59,https://aqicn.org/city/oita,,pm25,3.4,,85.6,21.6,1013.3,18,59,,2.9,21.1
5587,37.9161924,139.0364126,2019-10-06 00:00:00,+09:00,38,https://aqicn.org/city/niigata,,pm25,3.4,,95.1,28.1,1014.2,21,38,99.5,1.5,18.6
5588,31.9076736,131.4202411,2019-10-06 00:00:00,+09:00,42,https://aqicn.org/city/miyazaki,,pm25,4.5,,87.2,13.6,,7,42,,1.5,20.7
5589,36.5613254,136.6562051,2019-10-06 13:00:00,+09:00,1,https://aqicn.org/city/kanazawa,,pm10,4.5,,87.6,26.4,1009.2,1,42,,1.5,18.5
5590,34.2305113,135.1708083,2019-10-06 00:00:00,+09:00,61,https://aqicn.org/city/wakayama,,pm25,,,,24.1,1013.7,24,61,,4.3,
5591,34.9543786,137.1743293,2019-10-06 00:00:00,+09:00,55,https://aqicn.org/city/okazaki,,pm25,1.2,,,12.8,,16,55,,1.5,
5592,32.8031004,130.7078911,2019-10-06 00:00:00,+09:00,53,https://aqicn.org/city/kumamoto,,pm25,1.2,,,19.2,,16,53,64.98,1.5,23.3
5593,32.7502856,129.877667,2019-10-06 00:00:00,+09:00,80,https://aqicn.org/city/nagasaki,,pm25,,,,41.6,,31,80,,1.5,23.3
5594,36.6691127,136.7286582,2019-10-05 23:00:00,+09:00,34,https://aqicn.org/city/japan/kahokuguntsubatamachi/tsubata,,pm25,3.4,,,7.3,,14,34,,1.5,18.8
5595,36.6340761,136.6313349,2019-10-06 00:00:00,+09:00,50,https://aqicn.org/city/japan/kahokugunuchinadamachi/nainada,,pm25,4.5,,90.5,9.6,1015.5,12,50,,1.5,
5596,34.4616275,132.4075907,2019-10-06 14:00:00,+09:00,13,https://aqicn.org/city/japan/hiroshimashiasaminamiku/tomoshogakko,,pm25,2.3,,,29.6,,22,13,,1.5,31.6
5597,38.2717202,140.7760749,2019-10-06 14:00:00,+09:00,21,https://aqicn.org/city/japan/sendaishiaobaku/hirose,,pm25,0.1,,61.5,22.4,1012.3,4,21,,7.2,22.5
5598,36.0181135,139.1725348,2019-10-06 13:00:00,+09:00,65,https://aqicn.org/city/japan/chichibugunhigashichichibumura/higashichichibu,,pm25,0.1,,,23.3,1019.2,4,65,,1.5,20.5
5599,36.5771449,138.1409734,2019-08-22 18:00:00,+09:00,7,https://aqicn.org/city/japan/naganoshi/shinonoi,,pm10,,,,13.6,1012.4,7,5,,1.5,23.3
5600,34.8373177,135.6149943,2019-10-06 13:00:00,+09:00,6,https://aqicn.org/city/japan/takatsukishi/shodokoro,,pm10,0.1,,,28.1,,6,13,,1.5,27.7
5601,33.4278305,130.2805265,2019-10-06 00:00:00,+09:00,55,https://aqicn.org/city/japan/sagashi/sanse,,pm25,,,,27.2,1013.5,10,55,,1.5,21.1
5602,33.4501738,129.9681335,2019-10-06 00:00:00,+09:00,55,https://aqicn.org/city/japan/karatsushi/hizen,,pm25,4.5,,,34.4,,30,55,,1.5,23.3
5603,33.2880267,130.1105022,2019-10-06 00:00:00,+09:00,80,https://aqicn.org/city/japan/takushi/taku,,pm25,4.5,,,41.6,,33,80,,1.5,23.3
5604,33.2789676,129.8907931,2019-10-06 00:00:00,+09:00,99,https://aqicn.org/city/japan/imarishi/otsubo,,pm25,4.5,,,16,,33,99,,1.5,23.3
5605,33.0934749,130.1004167,2019-10-06 00:00:00,+09:00,82,https://aqicn.org/city/japan/kashimashi/kashima,,pm25,,,,40,,29,82,,1.5,23.3
5606,33.0971632,129.9850342,2019-10-06 00:00:00,+09:00,85,https://aqicn.org/city/japan/ureshinoshi/ureshino,,pm25,,,,12.1,,29,85,,1.5,23.3
5607,34.3942327,132.4592421,2019-10-06 14:00:00,+09:00,42,https://aqicn.org/city/japan/hiroshimashinakaku/kamiyacho,,pm25,2.3,,,24.8,,17,42,,1.5,31.6
5608,34.3924217,132.4238378,2019-10-06 14:00:00,+09:00,34,https://aqicn.org/city/japan/hiroshimashinishiku/kogo,,pm25,3.4,,,24.8,,18,34,,1.5,31.6
5609,34.4691453,133.3944194,2019-10-06 14:00:00,+09:00,17,https://aqicn.org/city/japan/fukuyamashi/akebonoshogakko,,pm25,2.3,,,25.6,1019.5,16,17,,1.5,
5610,39.747,118.71,2019-10-06 12:00:00,+08:00,124,https://aqicn.org/city/hebei/tangshanshi/luanxiandiyizhongxue,,pm25,34,,34,16.3,,72,124,,27.4,18.1
5611,39.51,118.681,2019-10-06 12:00:00,+08:00,59,https://aqicn.org/city/hebei/tangshanshi/luannanxianxianzhengfu,,pm25,7.2,,34,26.9,,22,59,,10.2,18.1
5612,39.432,118.919,2019-10-06 12:00:00,+08:00,107,https://aqicn.org/city/hebei/tangshanshi/letingxianzonghezhixiao,,pm25,18.8,,34,26.4,,41,107,,16.8,18.1
5613,39.907,117.745,2019-10-06 12:00:00,+08:00,95,https://aqicn.org/city/hebei/tangshanshi/yutianxianzhengfu,,pm25,5,,,19.1,,55,95,,98.1,
5614,39.9,118.899,2019-10-06 12:00:00,+08:00,85,https://aqicn.org/city/hebei/qinhuangdaoshi/lulongxianqixiangju,,pm25,11.1,,34,17.5,,40,85,,6.1,18.1
5615,36.33,114.601,2019-10-06 12:00:00,+08:00,46,https://aqicn.org/city/hebei/handanshi/linzhangxiansanzhong,,pm25,6.6,10.4,98.7,28.9,1003.3,18,46,0.8,2.6,10.6
5616,36.44,114.671,2019-10-06 12:00:00,+08:00,74,https://aqicn.org/city/hebei/handanshi/chenganxianwangtonggongsi,,pm25,6.8,10.4,98.7,28.5,1003.3,40,74,0.8,10.7,10.6
5617,36.291,115.154,2019-10-06 12:00:00,+08:00,93,https://aqicn.org/city/hebei/handanshi/damingxiandamingyizhong,,pm25,4.5,10.4,89.9,28.5,1007.7,30,93,,8.2,
5618,36.549,114.788,2019-10-06 12:00:00,+08:00,70,https://aqicn.org/city/hebei/handanshi/feixianggongshangxingzhengguanliju,,pm25,1.9,10.3,87,23.6,1003.9,32,70,99.2,1.1,12.4
5619,36.811,115.181,2019-10-06 12:00:00,+08:00,91,https://aqicn.org/city/hebei/handanshi/qiuxianzhengfu,,pm25,6.1,10.3,87,18.3,1003.9,44,91,99.2,4.6,12.4
5620,36.918,114.879,2019-10-06 12:00:00,+08:00,50,https://aqicn.org/city/hebei/handanshi/jizexianhuanjingbaohuju,,pm25,5.8,10.3,87,26.9,1003.9,30,50,99.2,8.2,12.4
5621,36.482,114.952,2019-10-06 12:00:00,+08:00,72,https://aqicn.org/city/hebei/handanshi/guangpingxianyizhong,,pm25,4.4,10.4,98.7,29.3,1003.3,33,72,0.8,5.1,10.6
5622,36.541,115.3,2019-10-06 12:00:00,+08:00,76,https://aqicn.org/city/hebei/handanshi/guantaoxianyongjiluxiaoxue,,pm25,7.6,10.4,89.9,21.2,1007.7,40,76,,7.1,
5623,36.347,114.926,2019-10-06 12:00:00,+08:00,42,https://aqicn.org/city/hebei/handanshi/weixiandisanzhongxue,,pm25,6.2,10.4,98.7,29.7,1003.3,32,42,0.8,2.6,10.6
5624,36.785,114.951,2019-10-06 12:00:00,+08:00,80,https://aqicn.org/city/hebei/handanshi/quzhouxianwuzhuangbu,,pm25,6,10.3,87,23.2,1003.9,34,80,99.2,9.2,12.4
5625,37.441,114.514,2019-10-06 12:00:00,+08:00,59,https://aqicn.org/city/hebei/xingtaishi/linchengxianhuanbaoju,,pm25,7.6,10.3,87,22,1003.9,30,59,99.2,7.1,12.4
5626,37.488,114.7,2019-10-06 12:00:00,+08:00,76,https://aqicn.org/city/hebei/xingtaishi/baixiangxianzhongxue,,pm25,7.2,10.3,87,16.3,1003.9,41,76,99.2,8.2,12.4
5627,37.354,114.752,2019-10-06 12:00:00,+08:00,85,https://aqicn.org/city/hebei/xingtaishi/longyaoxianhuanbaoju,,pm25,4.5,10.3,87,17.5,1003.9,38,85,99.2,3.6,12.4
5628,37.121,114.667,2019-10-06 12:00:00,+08:00,85,https://aqicn.org/city/hebei/xingtaishi/renxianqingshaonianwenhuahuodongzhongxin,,pm25,13.8,10.3,87,17.5,1003.9,44,85,99.2,2.1,12.4
5629,37.021,114.681,2019-10-06 12:00:00,+08:00,82,https://aqicn.org/city/hebei/xingtaishi/nanhexianhuanbaoju,,pm25,13.3,10.3,87,12.6,1003.9,46,82,99.2,6.1,12.4
5630,37.62,114.918,,+08:00,-,http://aqicn.org/city/hebei/xingtaishi/ningjinxianzhengfu/,,,,,77,,1014,,,,,24
5631,37.234,115.03,2019-10-06 12:00:00,+08:00,82,https://aqicn.org/city/hebei/xingtaishi/juluxingzhengfuwuzhongxin,,pm25,9.4,10.3,87,22.8,1003.9,43,82,99.2,7.6,12.4
5632,37.522,115.242,2019-10-06 12:00:00,+08:00,78,https://aqicn.org/city/hebei/xingtaishi/xinhexianhuanbaoju,,pm25,5.9,10.3,87,17.9,1003.9,38,78,99.2,9.2,12.4
5633,37.074,115.133,2019-10-06 12:00:00,+08:00,85,https://aqicn.org/city/hebei/xingtaishi/guangzongxianjihuashengyuju,,pm25,6.6,10.3,87,17.1,1003.9,52,85,99.2,5.1,12.4
5634,37.063,115.029,2019-10-06 12:00:00,+08:00,89,https://aqicn.org/city/hebei/xingtaishi/pingxiangxianxingzhengfuwuzhongxin,,pm25,6.3,10.3,87,19.9,1003.9,43,89,99.2,7.1,12.4
5635,36.99,115.264,2019-10-06 12:00:00,+08:00,109,https://aqicn.org/city/hebei/xingtaishi/weixiandiyizhongxue,,pm25,6.8,10.3,87,13.9,1003.9,52,109,99.2,8.7,12.4
5636,37.078,115.678,2019-10-06 12:00:00,+08:00,85,https://aqicn.org/city/hebei/xingtaishi/qinghexianqingshaonianhuodongzhongxin,,pm25,7.2,,61.9,19.1,1010.9,50,85,99.1,15.8,14.2
5637,36.871,115.501,2019-10-06 12:00:00,+08:00,93,https://aqicn.org/city/hebei/xingtaishi/linxixianzhengfu,,pm25,7.1,10.4,89.9,14.7,1007.7,51,93,,8.2,
5638,37.364,115.412,2019-10-06 12:00:00,+08:00,89,https://aqicn.org/city/hebei/xingtaishi/nangongshidishuiju,,pm25,7.5,10.3,87,21.6,1003.9,49,89,99.2,11.7,12.4
